"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE Selected JCR Year: 2024 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2024 JIF,JIF Quartile,2024 JCI,% of Citable OA
"ACTA NEUROPSYCHIATRICA","ACTA NEUROPSYCHIATR","CAMBRIDGE UNIV PRESS","0924-2708","1601-5215","NEUROSCIENCES","SCIE","1,453","2.5","Q3","0.65","51.41"%,
"STRAHLENTHERAPIE UND ONKOLOGIE","STRAHLENTHER ONKOL","SPRINGER HEIDELBERG","0179-7158","1439-099X","ONCOLOGY","SCIE","3,414","2.5","Q3","0.65","60.06"%,
"Clinical Breast Cancer","CLIN BREAST CANCER","CIG MEDIA GROUP, LP","1526-8209","1938-0666","ONCOLOGY","SCIE","4,267","2.5","Q3","0.63","12.05"%,
"JOURNAL OF NEUROIMMUNOLOGY","J NEUROIMMUNOL","ELSEVIER","0165-5728","1872-8421","NEUROSCIENCES","SCIE","9,956","2.5","Q3","0.62","13.26"%,
"MUTATION RESEARCH-GENETIC TOXICOLOGY AND ENVIRONMENTAL MUTAGENESIS","MUTAT RES-GEN TOX EN","ELSEVIER","1383-5718","1879-3592","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","4,888","2.5","Q3","0.61","16.75"%,
"Clinical & Translational Oncology","CLIN TRANSL ONCOL","SPRINGER INT PUBL AG","1699-048X","1699-3055","ONCOLOGY","SCIE","5,617","2.5","Q3","0.57","22.58"%,
"ELECTRONIC JOURNAL OF BIOTECHNOLOGY","ELECTRON J BIOTECHN","PONTIFICIA UNIV CATOLICA VALPARAISO","0717-3458","0717-3458","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","2,224","2.5","Q3","0.57","97.64"%,
"Briefings in Functional Genomics","BRIEF FUNCT GENOMICS","OXFORD UNIV PRESS","2041-2649","2041-2657","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","2,149","2.5","Q3","0.55","19.25"%,
"BIOTECHNOLOGY PROGRESS","BIOTECHNOL PROGR","WILEY","8756-7938","1520-6033","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","7,404","2.5","Q3","0.54","29.82"%,
"EUROPEAN JOURNAL OF CANCER PREVENTION","EUR J CANCER PREV","LIPPINCOTT WILLIAMS & WILKINS","0959-8278","1473-5709","ONCOLOGY","SCIE","2,681","2.5","Q3","0.54","15.71"%,
"Synthetic Biology","SYN BIOL","OXFORD UNIV PRESS","N/A","2397-7000","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","470","2.5","Q3","0.54","98.15"%,
"NEUROIMMUNOMODULATION","NEUROIMMUNOMODULAT","KARGER","1021-7401","1423-0216","NEUROSCIENCES","SCIE","1,641","2.5","Q3","0.53","63.38"%,
"FOOD TECHNOLOGY AND BIOTECHNOLOGY","FOOD TECHNOL BIOTECH","FACULTY FOOD TECHNOLOGY BIOTECHNOLOGY","1330-9862","1334-2606","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","2,954","2.5","Q3","0.52","100"%,
"MOLECULAR BIOTECHNOLOGY","MOL BIOTECHNOL","SPRINGERNATURE","1073-6085","1559-0305","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","4,865","2.5","Q3","0.49","9.44"%,
"World Journal of Gastrointestinal Oncology","WORLD J GASTRO ONCOL","BAISHIDENG PUBLISHING GROUP INC","1948-5204","1948-5204","ONCOLOGY","SCIE","3,066","2.5","Q3","0.46","99.09"%,
"Oncologie","ONCOLOGIE","WALTER DE GRUYTER GMBH","1292-3818","1765-2839","ONCOLOGY","SCIE","532","2.5","Q3","0.39","88.24"%,
"SEMINARS IN ONCOLOGY","SEMIN ONCOL","W B SAUNDERS CO-ELSEVIER INC","0093-7754","1532-8708","ONCOLOGY","SCIE","4,421","2.5","Q3","0.38","14.58"%,
"Journal of Law and the Biosciences","J LAW BIOSCI","OXFORD UNIV PRESS","2053-9711","2053-9711","MEDICINE, LEGAL","SCIE","894","2.4","Q1","1.74","96.12"%,
"JOURNAL OF NEUROSURGICAL ANESTHESIOLOGY","J NEUROSURG ANESTH","LIPPINCOTT WILLIAMS & WILKINS","0898-4921","1537-1921","CLINICAL NEUROLOGY","SCIE","1,821","2.4","Q3","1.1","2.84"%,
"GAIT & POSTURE","GAIT POSTURE","ELSEVIER IRELAND LTD","0966-6362","1879-2219","NEUROSCIENCES","SCIE","18,377","2.4","Q3","0.85","21.1"%,
"NEUROPHYSIOLOGIE CLINIQUE-CLINICAL NEUROPHYSIOLOGY","NEUROPHYSIOL CLIN","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","0987-7053","1769-7131","CLINICAL NEUROLOGY","SCIE","2,042","2.4","Q3","0.8","20"%,
"NEUROPHYSIOLOGIE CLINIQUE-CLINICAL NEUROPHYSIOLOGY","NEUROPHYSIOL CLIN","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","0987-7053","1769-7131","NEUROSCIENCES","SCIE","2,042","2.4","Q3","0.8","20"%,
"Surgical Oncology Clinics of North America","SURG ONCOL CLIN N AM","W B SAUNDERS CO-ELSEVIER INC","1055-3207","1558-5042","ONCOLOGY","SCIE","1,754","2.4","Q3","0.77","0"%,
"MOLECULAR AND CELLULAR NEUROSCIENCE","MOL CELL NEUROSCI","ACADEMIC PRESS INC ELSEVIER SCIENCE","1044-7431","1095-9327","NEUROSCIENCES","SCIE","5,276","2.4","Q3","0.75","26.32"%,
"SURGICAL ONCOLOGY-OXFORD","SURG ONCOL","ELSEVIER SCI LTD","0960-7404","1879-3320","ONCOLOGY","SCIE","3,315","2.4","Q3","0.73","16.25"%,
"STEREOTACTIC AND FUNCTIONAL NEUROSURGERY","STEREOT FUNCT NEUROS","KARGER","1011-6125","1423-0372","NEUROIMAGING","SCIE","2,028","2.4","Q3","0.68","14.81"%,
"STEREOTACTIC AND FUNCTIONAL NEUROSURGERY","STEREOT FUNCT NEUROS","KARGER","1011-6125","1423-0372","NEUROSCIENCES","SCIE","2,028","2.4","Q3","0.68","14.81"%,
"Brain Imaging and Behavior","BRAIN IMAGING BEHAV","SPRINGER","1931-7557","1931-7565","NEUROIMAGING","SCIE","5,087","2.4","Q3","0.66","26.26"%,
"NEUROLOGICAL SCIENCES","NEUROL SCI","SPRINGER-VERLAG ITALIA SRL","1590-1874","1590-3478","CLINICAL NEUROLOGY","SCIE","12,055","2.4","Q3","0.64","25.44"%,
"NEUROLOGICAL SCIENCES","NEUROL SCI","SPRINGER-VERLAG ITALIA SRL","1590-1874","1590-3478","NEUROSCIENCES","SCIE","12,055","2.4","Q3","0.64","25.44"%,
"Cognitive Systems Research","COGN SYST RES","ELSEVIER","2214-4366","1389-0417","NEUROSCIENCES","SCIE","2,001","2.4","Q3","0.63","23.2"%,
"EUROPEAN JOURNAL OF NEUROSCIENCE","EUR J NEUROSCI","WILEY","0953-816X","1460-9568","NEUROSCIENCES","SCIE","21,380","2.4","Q3","0.62","46.96"%,
"PLANT CELL TISSUE AND ORGAN CULTURE","PLANT CELL TISS ORG","SPRINGER","0167-6857","1573-5044","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","8,802","2.4","Q3","0.61","15.17"%,
"CEREBELLUM","CEREBELLUM","SPRINGER","1473-4222","1473-4230","NEUROSCIENCES","SCIE","4,260","2.4","Q3","0.59","40.37"%,
"EUROPEAN NEUROLOGY","EUR NEUROL","KARGER","0014-3022","1421-9913","CLINICAL NEUROLOGY","SCIE","3,420","2.4","Q3","0.55","17.95"%,
"EUROPEAN NEUROLOGY","EUR NEUROL","KARGER","0014-3022","1421-9913","NEUROSCIENCES","SCIE","3,420","2.4","Q3","0.55","17.95"%,
"Journal of Breast Cancer","J BREAST CANCER","KOREAN BREAST CANCER SOC","1738-6756","2092-9900","ONCOLOGY","SCIE","1,472","2.4","Q3","0.51","100"%,
"Purinergic Signalling","PURINERG SIGNAL","SPRINGER","1573-9538","1573-9546","NEUROSCIENCES","SCIE","2,138","2.4","Q3","0.51","35.86"%,
"NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL","NUTR CANCER","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","0163-5581","1532-7914","ONCOLOGY","SCIE","7,462","2.4","Q3","0.45","5.9"%,
"JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY","J CHEM TECHNOL BIOT","WILEY","0268-2575","1097-4660","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","12,918","2.4","Q3","0.4","11.79"%,
"CURRENT OPINION IN ONCOLOGY","CURR OPIN ONCOL","LIPPINCOTT WILLIAMS & WILKINS","1040-8746","1531-703X","ONCOLOGY","SCIE","2,813","2.4","Q3","0.38","12.89"%,
"Hereditary Cancer in Clinical Practice","HERED CANCER CLIN PR","BMC","1731-2302","1897-4287","ONCOLOGY","SCIE","593","2.4","Q3","0.36","100"%,
"INTERNATIONAL JOURNAL OF LEGAL MEDICINE","INT J LEGAL MED","SPRINGER","0937-9827","1437-1596","MEDICINE, LEGAL","SCIE","6,458","2.3","Q2","1.24","48.2"%,
"BRAIN AND LANGUAGE","BRAIN LANG","ACADEMIC PRESS INC ELSEVIER SCIENCE","0093-934X","1090-2155","NEUROSCIENCES","SCIE","6,200","2.3","Q3","0.97","33.15"%,
"EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY","EUR J PAEDIATR NEURO","ELSEVIER SCI LTD","1090-3798","1532-2130","CLINICAL NEUROLOGY","SCIE","3,935","2.3","Q3","0.97","21.99"%,
"JARO-JOURNAL OF THE ASSOCIATION FOR RESEARCH IN OTOLARYNGOLOGY","JARO-J ASSOC RES OTO","SPRINGER","1525-3961","1438-7573","NEUROSCIENCES","SCIE","2,344","2.3","Q3","0.97","35.07"%,
"Frontiers in Neuroanatomy","FRONT NEUROANAT","FRONTIERS MEDIA SA","1662-5129","1662-5129","NEUROSCIENCES","SCIE","4,319","2.3","Q3","0.89","99.62"%,
"NEUROLOGIA MEDICO-CHIRURGICA","NEUROL MED-CHIR","JAPAN NEUROSURGICAL SOC","0470-8105","1349-8029","CLINICAL NEUROLOGY","SCIE","3,458","2.3","Q3","0.89","100"%,
"JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY","J ELECTROMYOGR KINES","ELSEVIER SCI LTD","1050-6411","1873-5711","NEUROSCIENCES","SCIE","6,300","2.3","Q3","0.87","26.48"%,
"Seminars in Oncology Nursing","SEMIN ONCOL NURS","ELSEVIER SCIENCE INC","0749-2081","1878-3449","ONCOLOGY","SCIE","2,688","2.3","Q3","0.84","27.43"%,
"BEHAVIOURAL BRAIN RESEARCH","BEHAV BRAIN RES","ELSEVIER","0166-4328","1872-7549","NEUROSCIENCES","SCIE","25,976","2.3","Q3","0.81","17.47"%,
"BEHAVIOURAL NEUROLOGY","BEHAV NEUROL","WILEY","0953-4180","1875-8584","CLINICAL NEUROLOGY","SCIE","2,269","2.3","Q3","0.76","100"%,
"EPILEPSY & BEHAVIOR","EPILEPSY BEHAV","ACADEMIC PRESS INC ELSEVIER SCIENCE","1525-5050","1525-5069","CLINICAL NEUROLOGY","SCIE","15,842","2.3","Q3","0.74","17.48"%,
"UROLOGIC ONCOLOGY-SEMINARS AND ORIGINAL INVESTIGATIONS","UROL ONCOL-SEMIN ORI","ELSEVIER SCIENCE INC","1078-1439","1873-2496","ONCOLOGY","SCIE","7,101","2.3","Q3","0.72","11.39"%,
"JOURNAL OF NEUROSCIENCE METHODS","J NEUROSCI METH","ELSEVIER","0165-0270","1872-678X","NEUROSCIENCES","SCIE","17,103","2.3","Q3","0.7","31.09"%,
"PEDIATRIC BLOOD & CANCER","PEDIATR BLOOD CANCER","WILEY","1545-5009","1545-5017","ONCOLOGY","SCIE","15,923","2.3","Q3","0.69","23.43"%,
"BMC NEUROSCIENCE","BMC NEUROSCI","BMC","1471-2202","1471-2202","NEUROSCIENCES","SCIE","4,544","2.3","Q3","0.68","100"%,
"GENES BRAIN AND BEHAVIOR","GENES BRAIN BEHAV","WILEY","1601-1848","1601-183X","NEUROSCIENCES","SCIE","3,246","2.3","Q3","0.68","81.08"%,
"PATHOLOGY & ONCOLOGY RESEARCH","PATHOL ONCOL RES","FRONTIERS MEDIA SA","1219-4956","1532-2807","ONCOLOGY","SCIE","3,695","2.3","Q3","0.68","100"%,
"REVUE NEUROLOGIQUE","REV NEUROL-FRANCE","MASSON EDITEUR","0035-3787","2213-0004","CLINICAL NEUROLOGY","SCIE","3,521","2.3","Q3","0.68","10.78"%,
"Cancer Epidemiology","CANCER EPIDEMIOL","ELSEVIER SCI LTD","1877-7821","1877-783X","ONCOLOGY","SCIE","4,759","2.3","Q3","0.67","27.98"%,
"JOURNAL OF NEUROIMAGING","J NEUROIMAGING","WILEY","1051-2284","1552-6569","CLINICAL NEUROLOGY","SCIE","3,088","2.3","Q3","0.67","31.46"%,
"JOURNAL OF NEUROIMAGING","J NEUROIMAGING","WILEY","1051-2284","1552-6569","NEUROIMAGING","SCIE","3,088","2.3","Q3","0.67","31.46"%,
"CANCER CHEMOTHERAPY AND PHARMACOLOGY","CANCER CHEMOTH PHARM","SPRINGER","0344-5704","1432-0843","ONCOLOGY","SCIE","9,031","2.3","Q3","0.64","32.82"%,
"Frontiers in Computational Neuroscience","FRONT COMPUT NEUROSC","FRONTIERS MEDIA SA","N/A","1662-5188","NEUROSCIENCES","SCIE","4,265","2.3","Q3","0.62","100"%,
"NEUROSCIENCE RESEARCH","NEUROSCI RES","ELSEVIER IRELAND LTD","0168-0102","1872-8111","NEUROSCIENCES","SCIE","4,972","2.3","Q3","0.62","36.75"%,
"Developmental Neurobiology","DEV NEUROBIOL","WILEY","1932-8451","1932-846X","NEUROSCIENCES","SCIE","2,638","2.3","Q3","0.58","40.3"%,
"Thoracic Cancer","THORAC CANCER","WILEY","1759-7706","1759-7714","ONCOLOGY","SCIE","6,581","2.3","Q3","0.58","94.52"%,
"INTERNATIONAL MICROBIOLOGY","INT MICROBIOL","SPRINGER","1139-6709","1618-1905","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","2,292","2.3","Q3","0.55","16.71"%,
"VISUAL NEUROSCIENCE","VISUAL NEUROSCI","Maximum Academic Press","0952-5238","1469-8714","NEUROSCIENCES","SCIE","1,698","2.3","Q3","0.55","82.35"%,
"CURRENT PROBLEMS IN CANCER","CURR PROB CANCER","MOSBY-ELSEVIER","0147-0272","1535-6345","ONCOLOGY","SCIE","1,482","2.3","Q3","0.53","16.25"%,
"Journal of Environmental Science and Health Part C-Toxicology and Carcinogenesis","J ENV SCI HEAL C-TOX","TAYLOR & FRANCIS INC","2689-6583","2689-6591","ONCOLOGY","SCIE","187","2.3","Q3","0.4","0"%,
"SPINAL CORD","SPINAL CORD","SPRINGERNATURE","1362-4393","1476-5624","CLINICAL NEUROLOGY","SCIE","7,388","2.2","Q3","0.8","23.28"%,
"JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY","J COMP PHYSIOL A","SPRINGER HEIDELBERG","0340-7594","1432-1351","NEUROSCIENCES","SCIE","4,522","2.2","Q3","0.76","53.76"%,
"BMC Neurology","BMC NEUROL","BMC","N/A","1471-2377","CLINICAL NEUROLOGY","SCIE","10,637","2.2","Q3","0.72","99.93"%,
"JOURNAL OF GENE MEDICINE","J GENE MED","WILEY","1099-498X","1521-2254","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","2,552","2.2","Q3","0.68","9.03"%,
"Parkinsons Disease","PARKINSONS DIS-US","WILEY","2090-8083","2042-0080","CLINICAL NEUROLOGY","SCIE","2,268","2.2","Q3","0.65","100"%,
"ANTI-CANCER DRUGS","ANTI-CANCER DRUG","LIPPINCOTT WILLIAMS & WILKINS","0959-4973","1473-5741","ONCOLOGY","SCIE","4,204","2.2","Q3","0.6","21.63"%,
"LEARNING & MEMORY","LEARN MEMORY","COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT","1072-0502","1549-5485","NEUROSCIENCES","SCIE","4,463","2.2","Q3","0.6","96.24"%,
"CANADIAN JOURNAL OF NEUROLOGICAL SCIENCES","CAN J NEUROL SCI","CAMBRIDGE UNIV PRESS","0317-1671","2057-0155","CLINICAL NEUROLOGY","SCIE","3,830","2.2","Q3","0.53","61.49"%,
"Radiology and Oncology","RADIOL ONCOL","SCIENDO","1318-2099","1581-3207","ONCOLOGY","SCIE","1,610","2.2","Q3","0.53","98.84"%,
"Oncology Letters","ONCOL LETT","SPANDIDOS PUBL LTD","1792-1074","1792-1082","ONCOLOGY","SCIE","24,003","2.2","Q3","0.52","98.56"%,
"ACTA ONCOLOGICA","ACTA ONCOL","Medical Journal Sweden AB","0284-186X","1651-226X","ONCOLOGY","SCIE","8,897","2.2","Q3","0.51","99.55"%,
"NEOPLASMA","NEOPLASMA","AEPRESS SRO","0028-2685","1338-4317","ONCOLOGY","SCIE","2,692","2.2","Q3","0.51","2.22"%,
"Translational Neuroscience","TRANSL NEUROSCI","DE GRUYTER POLAND SP Z O O","2081-3856","2081-6936","NEUROSCIENCES","SCIE","893","2.2","Q3","0.49","100"%,
"LEUKEMIA RESEARCH","LEUKEMIA RES","PERGAMON-ELSEVIER SCIENCE LTD","0145-2126","1873-5835","ONCOLOGY","SCIE","5,072","2.2","Q3","0.47","15.16"%,
"JOURNAL OF BIOACTIVE AND COMPATIBLE POLYMERS","J BIOACT COMPAT POL","SAGE PUBLICATIONS LTD","0883-9115","1530-8030","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","1,113","2.2","Q3","0.43","0.94"%,
"Cognitive Neuroscience","COGN NEUROSCI-UK","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1758-8928","1758-8936","NEUROSCIENCES","SCIE","817","2.2","Q3","0.42","14.63"%,
"LEUKEMIA & LYMPHOMA","LEUKEMIA LYMPHOMA","TAYLOR & FRANCIS LTD","1042-8194","1029-2403","ONCOLOGY","SCIE","8,999","2.2","Q3","0.41","11.9"%,
"JAPANESE JOURNAL OF CLINICAL ONCOLOGY","JPN J CLIN ONCOL","OXFORD UNIV PRESS","0368-2811","1465-3621","ONCOLOGY","SCIE","5,556","2.2","Q3","0.4","19.64"%,
"CANCER JOURNAL","CANCER J","LIPPINCOTT WILLIAMS & WILKINS","1528-9117","1540-336X","ONCOLOGY","SCIE","2,856","2.2","Q3","0.33","5.26"%,
"JOURNAL OF COMPARATIVE NEUROLOGY","J COMP NEUROL","WILEY","0021-9967","1096-9861","NEUROSCIENCES","SCIE","21,696","2.1","Q3","0.96","41.03"%,
"Journal of Neurosurgery-Pediatrics","J NEUROSURG-PEDIATR","AMER ASSOC NEUROLOGICAL SURGEONS","1933-0707","1933-0715","CLINICAL NEUROLOGY","SCIE","5,927","2.1","Q3","0.91","0.68"%,
"PEDIATRIC NEUROLOGY","PEDIATR NEUROL","ELSEVIER SCIENCE INC","0887-8994","1873-5150","CLINICAL NEUROLOGY","SCIE","6,996","2.1","Q3","0.91","10.32"%,
"APHASIOLOGY","APHASIOLOGY","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","0268-7038","1464-5041","CLINICAL NEUROLOGY","SCIE","4,379","2.1","Q3","0.79","24.17"%,
"World Neurosurgery","WORLD NEUROSURG","ELSEVIER SCIENCE INC","1878-8750","1878-8769","CLINICAL NEUROLOGY","SCIE","32,338","2.1","Q3","0.75","12.63"%,
"Journal of Neurophysiology","J NEUROPHYSIOL","AMER PHYSIOLOGICAL SOC","0022-3077","1522-1598","NEUROSCIENCES","SCIE","33,457","2.1","Q3","0.74","9.14"%,
"NEURAL COMPUTATION","NEURAL COMPUT","MIT PRESS","0899-7667","1530-888X","NEUROSCIENCES","SCIE","21,670","2.1","Q3","0.63","10.92"%,
"PSYCHIATRY RESEARCH-NEUROIMAGING","PSYCHIAT RES-NEUROIM","ELSEVIER IRELAND LTD","0925-4927","1872-7506","CLINICAL NEUROLOGY","SCIE","5,237","2.1","Q3","0.61","17.36"%,
"PSYCHIATRY RESEARCH-NEUROIMAGING","PSYCHIAT RES-NEUROIM","ELSEVIER IRELAND LTD","0925-4927","1872-7506","NEUROIMAGING","SCIE","5,237","2.1","Q3","0.61","17.36"%,
"CANCER CAUSES & CONTROL","CANCER CAUSE CONTROL","SPRINGER","0957-5243","1573-7225","ONCOLOGY","SCIE","7,231","2.1","Q3","0.59","29.66"%,

Copyright (c) 2026 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
